Crisis,Crisis ID,Country,Indicator,Figure,Source and Date,Reliability,Reliability Score,Link,Justification,Helper,Date of entry,Type of entry
Darfur refugees in Chad,TCD005,Chad,Fatalities reported,47,ACLED 13/09/2024,High,1,https://acleddata.com/data-export-tool/,"Fatalities incurred in Chad from the 01st of March 2024 to the 31st of August 2024. These fatalities are reported in Ennedi Est, Ouaddai, Sila and Wadi Fira region of the Republic of Chad. This figure presents various events from ACLED in relation to the Darfur Refugee Crisis which include; battles, violence against civilians, explosions, remote violence and riots. ",TCD005Fatalities reported,2024-09-26,Humanitarian development
Darfur refugees in Chad,TCD005,Chad,Fatalities in all crises,162,ACLED 13/09/2024,High,1,https://acleddata.com/data-export-tool/,"Fatalities incurred in Chad from the 01st of March 2024 to the 31st of August 2024 in all crises. These fatalities are reported in the 9 regions affected by the 3 sub-crises which include; Lac, Logone Oriental, Mandoul, Moyen-Chari, Salamat, Sila, Ouaddai, Wadi Fira, and Ennedi Est. This figure presents various events from ACLED in relation to the Complex Crisis which include; battles, violence against civilians, explosions, remote violence and riots. ",TCD005Fatalities in all crises,2024-09-26,Humanitarian development
Darfur refugees in Chad,TCD005,Chad,Crisis affected groups,2,UNHCR 04/09/2024,High,1,https://data.unhcr.org/en/documents/details/110990,"The affected groups in the crisis-affected area of the Darfur Refugees Crisis in Chad are comprised of; refugees and returnees. The affected groups are from the various regions in the Republic of Chad which include; Ouaddai, Wadi Fira, Ennedi Est and Sila. ",TCD005Crisis affected groups,2024-09-26,Humanitarian development
Conflict in northern region,BEN002,Benin,People displaced,25927,UNHCR 18/09/2024,High,1,https://data.unhcr.org/en/documents/details/111278,"The statistics of persons displaced in Benin northern regions of Alibori and Atacora. Displaced persons include; Refugees, Asylum Seekers and Internally Displaced Persons. ",BEN002People displaced,2024-09-26,Humanitarian development
Conflict in northern region,BEN002,Benin,Fatalities reported,95,ACLED 13/09/2024,High,1,https://acleddata.com/dashboard/#/dashboard,"Fatalities incurred in Benin from the 01st of March 2024 to the 31st of August 2024. These fatalities are reported northern regions of Alibori and Atacora. This figure presents various events from ACLED in relation to the Conflcit in Northern Benin which include; battles, violence against civilians, explosions, remote violence and riots. ",BEN002Fatalities reported,2024-09-26,Humanitarian development
Conflict in northern region,BEN002,Benin,Fatalities in all crises,95,ACLED 13/09/2024,High,1,https://acleddata.com/dashboard/#/dashboard,"Fatalities incurred in Benin from the 01st of March 2024 to the 31st of August 2024. These fatalities are reported northern regions of Alibori and Atacora. This figure presents various events from ACLED in relation to the Conflcit in Northern Benin which include; battles, violence against civilians, explosions, remote violence and riots. ",BEN002Fatalities in all crises,2024-09-26,Humanitarian development
Conflict in northern region,BEN002,Benin,Crisis affected groups,3,UNHCR 18/09/2024,High,1,https://data.unhcr.org/en/documents/details/111278,"The affected groups in the crisis-affected area of the conflict in Northen Benin include internally displaced people, refugees/asylum seekers and the host communities.",BEN002Crisis affected groups,2024-09-26,Humanitarian development
Conflict in northern region,TGO002,Togo,People displaced,58011,UNHCR 13/09/2024,High,1,https://data.unhcr.org/en/documents/details/111174,"The statistics of persons displaced in Togo northern region of Savanes. Displaced persons include; Refugees, Asylum Seekers and Internally Displaced Persons. ",TGO002People displaced,2024-09-26,Humanitarian development
Conflict in northern region,TGO002,Togo,Fatalities reported,73,ACLED 13/09/2024,High,1,https://acleddata.com/dashboard/#/dashboard,"Fatalities incurred in Togo from the 01st of March 2024 to the 31st of August 2024. These fatalities are reported northern region of Savanes. This figure presents various events from ACLED in relation to the Conflcit in Northern Togo which include; battles, violence against civilians, explosions, remote violence and riots. ",TGO002Fatalities reported,2024-09-26,Humanitarian development
Conflict in northern region,TGO002,Togo,Fatalities in all crises,73,ACLED 13/09/2024,High,1,https://acleddata.com/dashboard/#/dashboard,"Fatalities incurred in Togo from the 01st of March 2024 to the 31st of August 2024. These fatalities are reported northern region of Savanes. This figure presents various events from ACLED in relation to the Conflcit in Northern Togo which include; battles, violence against civilians, explosions, remote violence and riots. ",TGO002Fatalities in all crises,2024-09-26,Humanitarian development
Conflict in northern region,TGO002,Togo,Crisis affected groups,3,UNHCR 13/09/2024,High,1,https://data.unhcr.org/en/documents/details/111174,"The affected groups in the crisis-affected area of the conflict in Northern Togo include internally displaced people, refugees/asylum seekers and the host communities.",TGO002Crisis affected groups,2024-09-26,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Total population,128455567,World Bank accessed 20/09/2024,Medium ,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=MX ,Total population figure from World Bank,MEX001Total population,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Landmass affected,1943950,World Bank 31/12/2021; Instituto para la Economía y la Paz (IEP) 31/05/2021,Medium ,2,https://data.worldbank.org/indicator/AG.LND.TOTL.K2?locations=MX ; https://www.visionofhumanity.org/wp-content/uploads/2021/05/ESP-MPI-2021-web-1.pdf,"According to the IEP the entire mexican territory is affected by the criminal violence. Therefore, the landmass affected is all the mexican states. This also includes the landmass affected by the mixed migration crisis.",MEX001Landmass affected,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,People exposed,128455567,World Bank accessed 20/09/2024,Low,3,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=MX ,"According to the IEP the entire mexican territory is affected by the criminal violence. Therefore, the people exposed is the total population of the country. This also includes the people exposed by the mixed migration crisis.",MEX001People exposed,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,People affected,614397,Internal Displacement Monitoring Centre (IMDC)  accessed  30/02/2024; UNHCR 31/12/2021,Low,3,https://www.internal-displacement.org/global-report/grid2023/ ; https://www.unhcr.org/refugee-statistics-uat/download/?url=JZ3p8k,Total number of people affected from mex002 and mex003,MEX001People affected,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,People displaced,530834,IDMC 14/05/2024,Low,3, https://www.internal-displacement.org/publications/2024-global-report-on-internal-displacement-grid/,"The agregated displacement is the sum of MEX 002 and MEX 003 figures, namely: Idps by criminal violence and migrants and asylum seekers from mixed migration crisis",MEX001People displaced,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Injuries reported,x,"x
",x,x,x,There are no approximate or exact figures about injuries reported,MEX001Injuries reported,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Fatalities reported,3864,ACLED accessed 26/09/24; IOM 2024,Medium ,2,https://acleddata.com/dashboard/#/dashboard; https://missingmigrants.iom.int/region/americas?region_incident=4041&route=3936&incident_date%5Bmin%5D=&incident_date%5Bmax%5D=,Number of fatalities  of MEX 002 and Mex003,MEX001Fatalities reported,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Fatalities in all crises,3864,ACLED accessed 26/09/24; IOM 2024,Medium ,2,https://acleddata.com/dashboard/#/dashboard; https://missingmigrants.iom.int/region/americas?region_incident=4041&route=3936&incident_date%5Bmin%5D=&incident_date%5Bmax%5D=,Number of fatalities  of MEX 002 and Mex003,MEX001Fatalities in all crises,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,People in Need,142379,COMAR 12/08/2024,Low,3,https://www.gob.mx/cms/uploads/attachment/file/940822/Cierre_Julio-2024__1-Agosto_.pdf,"The figure equals to the sum of PiN from mex002 and mex003. Migrants recognized as refugees or in complementary protection by the Mexican Commission for Refugee Assistance (COMAR) from 2013 to 2024 (until July). However, there are no exact figures about the total number of people in need as they are in constant movement through the country and not all of them are registered.",MEX001People in Need,2024-09-27,Change in the data/methodology
Multiple crisis in Mexico,MEX001,Mexico,Minimal humanitarian conditions - Level 1,127841170,Internal Displacement Monitoring Centre (IMDC) 20/05/2021; UNHCR 31/12/2021,Low,3,https://www.internal-displacement.org/sites/default/files/publications/documents/grid2021_idmc.pdf,People exposed - people affected,MEX001Minimal humanitarian conditions - Level 1,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Stressed humanitarian conditions - Level 2,472018,Internal Displacement Monitoring Centre (IMDC) 20/05/2023; UNHCR 31/12/2021,Low,3,https://www.internal-displacement.org/global-report/grid2023/ ; https://www.unhcr.org/refugee-statistics-uat/download/?url=JZ3p8k,People affected - people in need,MEX001Stressed humanitarian conditions - Level 2,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Moderate humanitarian conditions - Level 3,142379,COMAR 12/08/2024,Low,3,https://www.gob.mx/cms/uploads/attachment/file/940822/Cierre_Julio-2024__1-Agosto_.pdf,"Migrants recognized as refugees or in complementary protection by the Mexican Commission for Refugee Assistance (COMAR) from 2013 to 2024 (until July). However, there are no exact figures about the total number of people in need as they are in constant movement through the country and not all of them are registered.",MEX001Moderate humanitarian conditions - Level 3,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Severe humanitarian conditions - Level 4,x,x,x,x,x,There are no approximate or exact figures about severe humanitarian conditions,MEX001Severe humanitarian conditions - Level 4,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Extreme humanitarian conditions - Level 5,x,x,x,x,x,There are no approximate or exact figures about severe humanitarian conditions,MEX001Extreme humanitarian conditions - Level 5,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Crisis affected groups,5,Internal Displacement Monitoring Centre (IMDC) 20/05/2021; UNHCR 31/12/2021,Low,3,https://www.internal-displacement.org/sites/default/files/publications/documents/grid2021_idmc.pdf ; https://www.unhcr.org/refugee-statistics-uat/download/?url=JZ3p8k,"IDPs, Refugees/asylum-seekers/migrants, Returnees, Host, Non-Host",MEX001Crisis affected groups,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Illness cases reported,x,"x
",x,x,x,There are no approximate or exact figures about people in need facing limited access constraints,MEX001Illness cases reported,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Buildings damaged,x,"x
",x,x,x,There are no approximate or exact figures about people in need facing limited access constraints,MEX001Buildings damaged,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Buildings destroyed,x,"x
",x,x,x,There are no approximate or exact figures about people in need facing limited access constraints,MEX001Buildings destroyed,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Buildings in affected area,x,"x
",x,x,x,There are no approximate or exact figures about people in need facing limited access constraints,MEX001Buildings in affected area,2024-09-27,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Economic Losses,x,"x
",x,x,x,There are no approximate or exact figures about people in need facing limited access constraints,MEX001Economic Losses,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,Total population,128455567,World Bank accessed 20/09/2024,Medium ,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=MX ,Total population figure from World Bank,MEX002Total population,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,Landmass affected,1943950,World Bank 31/12/2021; Instituto para la Economía y la Paz (IEP) 31/05/2021,Medium,2,https://data.worldbank.org/indicator/AG.LND.TOTL.K2?locations=MX,"According to the IEP the entire mexican territory is affected by the criminal violence. Therefore, the landmass affected is all the mexican states .",MEX002Landmass affected,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,People exposed,70531005,World Bank accessed 20/09/2024,Medium,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=MX ,The people exposed to criminal violence is taken from total population minus people affected by mixed migration  (mex003) for not overlapping the aggregated crisis,MEX002People exposed,2024-09-27,Change in the data/methodology
Criminal Violence in Mexico,MEX002,Mexico,People affected,386000,Internal Displacement Monitoring Centre (IMDC) accessed 30/03/2024,Low,3,https://www.internal-displacement.org/global-report/grid2023/,Total number of IDPs because of conflict and violence as of the end of 2022 according to the annual report of IMDC. However there are no other figures about the rest of affected people.,MEX002People affected,2024-09-27,Change in the data/methodology
Criminal Violence in Mexico,MEX002,Mexico,People displaced,392000,IDMC 14/05/2024,Medium ,2, https://www.internal-displacement.org/publications/2024-global-report-on-internal-displacement-grid/,Total number of IDPs because of conflict and violence as of the end of 2023 according to the annual report of IMDC. ,MEX002People displaced,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,Injuries reported,x,"x
",x,x,x,There are no approximate or exact figures about injuries reported,MEX002Injuries reported,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,Fatalities reported,3774,ACLED accessed 26/09/24; IOM 2024,Medium ,2,https://acleddata.com/dashboard/#/dashboard; https://missingmigrants.iom.int/region/americas?region_incident=4041&route=3936&incident_date%5Bmin%5D=&incident_date%5Bmax%5D=,Number of fatalities in the last 6 months of the affected provinces. ,MEX002Fatalities reported,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,Fatalities in all crises,3864,ACLED accessed 26/09/24; IOM 2024,Medium ,2,https://acleddata.com/dashboard/#/dashboard; https://missingmigrants.iom.int/region/americas?region_incident=4041&route=3936&incident_date%5Bmin%5D=&incident_date%5Bmax%5D=,Number of fatalities  of MEX 002 and Mex003,MEX002Fatalities in all crises,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,People in Need,x,x,x,x,x,There are no approximate or exact figures about people in need,MEX002People in Need,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,Minimal humanitarian conditions - Level 1,70145005,Internal Displacement Monitoring Centre (IMDC) accessed 30/03/2024,Low,3,https://www.internal-displacement.org/global-report/grid2023/,People exposed - people affected,MEX002Minimal humanitarian conditions - Level 1,2024-09-27,Change in the data/methodology
Criminal Violence in Mexico,MEX002,Mexico,Stressed humanitarian conditions - Level 2,386000,Internal Displacement Monitoring Centre (IMDC) accessed 30/03/2024,Low,3,https://www.internal-displacement.org/global-report/grid2023/,People affected - People in need,MEX002Stressed humanitarian conditions - Level 2,2024-09-27,Change in the data/methodology
Criminal Violence in Mexico,MEX002,Mexico,Moderate humanitarian conditions - Level 3,x,x,x,x,x,There are no approximate or exact figures about moderate humanitarian conditions,MEX002Moderate humanitarian conditions - Level 3,2024-09-27,Change in the data/methodology
Criminal Violence in Mexico,MEX002,Mexico,Severe humanitarian conditions - Level 4,x,x,x,x,x,There are no approximate or exact figures about severe humanitarian conditions,MEX002Severe humanitarian conditions - Level 4,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,Extreme humanitarian conditions - Level 5,x,x,x,x,x,There are no approximate or exact figures about extreme humanitarian conditions,MEX002Extreme humanitarian conditions - Level 5,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,Crisis affected groups,5,Internal Displacement Monitoring Centre (IMDC) 01/05/2022,Medium ,2,https://www.internal-displacement.org/sites/default/files/publications/documents/IDMC_GRID_2022_LR.pdf,"IDPs, Refugees/asylum-seekers/migrants, Returnees, Host, Non-Host",MEX002Crisis affected groups,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,Illness cases reported,x,"x
",x,x,x,No new data available for September 2024 update,MEX002Illness cases reported,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,Buildings damaged,x,"x
",x,x,x,No new data available for September 2024 update,MEX002Buildings damaged,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,Buildings destroyed,x,"x
",x,x,x,No new data available for September 2024 update,MEX002Buildings destroyed,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,Buildings in affected area,x,"x
",x,x,x,No new data available for September 2024 update,MEX002Buildings in affected area,2024-09-27,Humanitarian development
Criminal Violence in Mexico,MEX002,Mexico,Economic Losses,x,"x
",x,x,x,No new data available for September 2024 update,MEX002Economic Losses,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,Total population,128455567,World Bank accessed 20/09/2024,Medium ,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=MX ,Total population figure from World Bank (2022),MEX003Total population,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,Landmass affected,1159951,Amnesty International 28/04/2010; INEGI accessed 26/9/2023,Medium,2,"https://www.amnesty.org/es/documents/amr41/014/2010/es/;
https://www.inegi.org.mx/inegi/spc/doc/internet/1-geografiademexico/man_refgeog_extterr_vs_enero_30_2088.pdf","Total of square kilometers of states through which migrant routes pass (overestimation), according to migrant route map from 2010 (no recent maps available). The states considered are: Baja California, Sonora, Chihuaha, Tamaulipas , Cohuila, Sinaloa, Jalisco, Mexico DF, Veracruz, Oxaca, Chiapas, Tabasco.",MEX003Landmass affected,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,People exposed,57924562,Amnesty International 28/04/2010 ; Gobierno de Mexico 07/02/2024 ; Strauss Center 01/08/2022; INEGI accessed 26/9/2023,Medium ,2,"https://portales.segob.gob.mx/work/models/PoliticaMigratoria/CEM/Estadisticas/Sintesis_Graficas/Sintesis_2023.pdf ; 
https://www.strausscenter.org/wp-content/uploads/Aug_2022_Metering.pdf ;
https://www.amnesty.org/es/documents/amr41/014/2010/es/;
https://cuentame.inegi.org.mx/monografias/informacion/df/poblacion/
","Total of people living in the affected area Baja California ,Sonora, Chihuaha, Tamaulipas, Cohuila
Sinaloa , Jalisco, Mexico DF, Veracruz, Oxaca, Chiapas, Tabasco,  (57856426) + Mexicans forcefully returned from the USA in 2022 (13788) + Asylum-seekers on metering waitlists in August 2022 (55000).",MEX003People exposed,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,People affected,228397,UNHCR 31/12/2021,Low,3,https://www.unhcr.org/refugee-statistics/download/?url=JZ3p8k,"Others of concern (165,218) + Venezuelans displaced abroad from the Refugees in Mexico (63,179).",MEX003People affected,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,People displaced,138834,COMAR 02/7/2024,Low,3,https://www.gob.mx/cms/uploads/attachment/file/924853/Cierre_Junio-2024__1-Julio_.pdf,Mixed migration in México accoding to COMAR,MEX003People displaced,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,Injuries reported,x,x,x,x,x,There are no approximate or exact figures about injuries reported,MEX003Injuries reported,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,Fatalities reported,90,Missing Migrants accessed 26/09/2024,Medium ,2,https://missingmigrants.iom.int/region/americas?region_incident=4041&route=3936&year%5B%5D=13651&incident_date%5Bmin%5D=&incident_date%5Bmax%5D=,Missing migrants in the US-Mexican border frum during 2024,MEX003Fatalities reported,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,Fatalities in all crises,3864,ACLED accessed 26/09/24; IOM 2024,Medium ,2,https://acleddata.com/dashboard/#/dashboard; https://missingmigrants.iom.int/region/americas?region_incident=4041&route=3936&incident_date%5Bmin%5D=&incident_date%5Bmax%5D=,Number of fatalities  of MEX 002 and Mex003,MEX003Fatalities in all crises,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,People in Need,142379,COMAR 12/08/2024,Low,3,https://www.gob.mx/cms/uploads/attachment/file/940822/Cierre_Julio-2024__1-Agosto_.pdf,"Migrants recognized as refugees or in complementary protection by the Mexican Commission for Refugee Assistance (COMAR) from 2013 to 2024 (until July). However, there are no exact figures about the total number of people in need as they are in constant movement through the country and not all of them are registered.",MEX003People in Need,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,Minimal humanitarian conditions - Level 1,57696165,Amnesty International 28/04/2010 ; Gobierno de Mexico 01/11/2023 ; Strauss Center 01/08/2022; INEGI accessed 26/9/2023; COMAR 04/04/2024,Low,3,"; http://portales.segob.gob.mx/work/models/PoliticaMigratoria/CEM/Estadisticas/Sintesis_Graficas/Sintesis_2023.pdf ; https://www.strausscenter.org/wp-content/uploads/Aug_2022_Metering.pdf ;https://www.amnesty.org/es/documents/amr41/014/2010/es/;
https://cuentame.inegi.org.mx/monografias/informacion/df/poblacion/;
https://www.unhcr.org/refugee-statistics/download/?url=JZ3p8k
","The total number of people in minimum humanitarian condition- level 1, according to Inform Severity Methodology.",MEX003Minimal humanitarian conditions - Level 1,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,Stressed humanitarian conditions - Level 2,93047,Amnesty International 28/04/2010 ; Gobierno de Mexico 01/11/2023 ; Strauss Center 01/08/2022; INEGI accessed 26/9/2023; COMAR 04/04/2024,Low,3,https://www.unhcr.org/refugee-statistics-uat/download/?url=JZ3p8k,"The total number of people in stressed humanitarian condition- level 2, according to Inform Severity Methodology.",MEX003Stressed humanitarian conditions - Level 2,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,Moderate humanitarian conditions - Level 3,142379,COMAR 12/08/2024,Low,3,https://www.gob.mx/cms/uploads/attachment/file/940822/Cierre_Julio-2024__1-Agosto_.pdf,"Migrants recognized as refugees or in complementary protection by the Mexican Commission for Refugee Assistance (COMAR) from 2013 to 2024 (until July). However, there are no exact figures about the total number of people in need as they are in constant movement through the country and not all of them are registered.",MEX003Moderate humanitarian conditions - Level 3,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,Severe humanitarian conditions - Level 4,x,"x
",x,x,x,There are no approximate or exact figures about severe humanitarian conditions,MEX003Severe humanitarian conditions - Level 4,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,Extreme humanitarian conditions - Level 5,x,x,x,x,x,There are no approximate or exact figures about extreme humanitarian conditions,MEX003Extreme humanitarian conditions - Level 5,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,Crisis affected groups,3,UNCHR 31/12/2018,Medium ,2,https://www.unhcr.org/refugee-statistics-uat/download/?url=JZ3p8k,"Hosts, migrants/refugees, returnees",MEX003Crisis affected groups,2024-09-27,Humanitarian development
Mixed Migration in Mexico,MEX003,Mexico,Illness cases reported,x,x,x,x,x,No new data available for September 2024 update,MEX003Illness cases reported,2024-09-27,Change in the data/methodology
Mixed Migration in Mexico,MEX003,Mexico,Buildings damaged,x,x,x,x,x,No new data available for September 2024 update,MEX003Buildings damaged,2024-09-27,Change in the data/methodology
Mixed Migration in Mexico,MEX003,Mexico,Buildings destroyed,x,x,x,x,x,No new data available for September 2024 update,MEX003Buildings destroyed,2024-09-27,Change in the data/methodology
Mixed Migration in Mexico,MEX003,Mexico,Buildings in affected area,x,x,x,x,x,No new data available for September 2024 update,MEX003Buildings in affected area,2024-09-27,Change in the data/methodology
Mixed Migration in Mexico,MEX003,Mexico,Economic Losses,x,x,x,x,x,No new data available for September 2024 update,MEX003Economic Losses,2024-09-27,Change in the data/methodology
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Total population,1534937,World Bank Accessed 27/09/2024,Medium ,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=TT,People exposed is equal to total population figure  for 2023 according World Bank,TTO002Total population,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Landmass affected,5130,"World Bank, 01/01/2021",High,1,https://data.worldbank.org/indicator/AG.LND.TOTL.K2?locations=TT,Landmass figure from world Bank,TTO002Landmass affected,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,People exposed,1534937,World Bank Accessed 27/09/2024,Medium ,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=TT,People exposed is equal to total population figure  for 2022 according World Bank,TTO002People exposed,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,People affected,212016,IOM 30/12/2020,Medium ,2,https://dtm.iom.int/reports/trinidad-and-tobago-%E2%80%94-monitoring-venezuelan-citizens-presence-round-3-december-2020,People affected is calculated taking the population of regions with more presence of venezuela migrants accoridng IOM survey (Arima closely followed by Couva/Tabaquite/Talparo),TTO002People affected,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,People displaced,36200,R4V 07/09/2023,Medium ,2,https://reliefweb.int/report/venezuela-bolivarian-republic/r4v-latin-america-and-caribbean-venezuelan-refugees-and-migrants-region-august-2023,Figures taken from R4V approximated figures of Venezuelan migrants and refugees per country,TTO002People displaced,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Injuries reported,x,x,x,x,x,No available data ,TTO002Injuries reported,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Fatalities reported,0,Missing Migrants 26/09/2024,Medium,2,missingmigrants.iom.int,Fatalities reported by Missing Migrants from last six months,TTO002Fatalities reported,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Fatalities in all crises,0,Missing Migrants 26/09/2024,Medium,2,missingmigrants.iom.int,Fatalities reported by Missing Migrants from last six months,TTO002Fatalities in all crises,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,People in Need,38500,R4V 27/08/2024,Medium ,2,https://www.r4v.info/es/document/rmrp-2024-caribbean-chapter,This figure is the people in need reported by R4V for 2024 in its Migrants and Refugees Response Plan (RMRP following Spanish abbreviation),TTO002People in Need,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Minimal humanitarian conditions - Level 1,1322921,R4V 07/03/2023 World Bank 27/09/2024,Medium ,2,https://www.r4v.info/es/rmrp2023-2024,People exposed minus people affected,TTO002Minimal humanitarian conditions - Level 1,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Stressed humanitarian conditions - Level 2,173516,R4V 07/03/2023,Medium ,2,https://www.r4v.info/es/rmrp2023-2024,People affected minus People in need,TTO002Stressed humanitarian conditions - Level 2,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Moderate humanitarian conditions - Level 3,38500,R4V 27/08/2024,Medium ,2,https://www.r4v.info/es/rmrp2023-2024,People in need,TTO002Moderate humanitarian conditions - Level 3,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Severe humanitarian conditions - Level 4,0,x,x,x,https://www.r4v.info/es/rmrp2023-2024,No information available,TTO002Severe humanitarian conditions - Level 4,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Extreme humanitarian conditions - Level 5,0,x,x,x,https://www.r4v.info/es/rmrp2023-2024,No information available,TTO002Extreme humanitarian conditions - Level 5,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Crisis affected groups,3,02/12/2024,Medium,2,https://www.r4v.info/en/rmrp2024update," Hotsts, Non-Hosts, Refugees",TTO002Crisis affected groups,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Illness cases reported,x,x,x,x,x,No information available,TTO002Illness cases reported,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Buildings damaged,x,x,x,x,x,No information available,TTO002Buildings damaged,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Buildings destroyed,x,x,x,x,x,No information available,TTO002Buildings destroyed,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Buildings in affected area,x,x,x,x,x,No information available,TTO002Buildings in affected area,2024-09-27,Humanitarian development
Venezuelan refugees in Trinidad and Tobago,TTO002,Trinidad and Tobago,Economic Losses,x,x,x,x,x,No information available,TTO002Economic Losses,2024-09-27,Humanitarian development
