Crisis,Crisis ID,Country,Indicator,Figure,Source and Date,Reliability,Reliability Score,Link,Justification,Helper,Date of entry,Type of entry
CAR refugees in Chad,TCD004,Chad,Fatalities reported,78,ACLED 14/07/2023,High,1,https://acleddata.com/dashboard/#/dashboard ,"Fatalities incurred in the CAR refugees crisis in Chad from the 01st of February 2023 to the 14th of July 2023. These fatalities are reported in the various regions of the Republic of Chad which include; Logone Oriental, Mandoul, Moyen-Chari, and Salamat. This information was gotten from the Armed Conflict Location & Event Data Project (ACLED) which collects real-time data on the locations, dates, actors, fatalities, and types of all reported political violence and protest events around the world.",TCD004Fatalities reported,2023-07-26,Humanitarian development
CAR refugees in Chad,TCD004,Chad,Fatalities in all crises,78,ACLED 14/07/2023,High,1,https://acleddata.com/dashboard/#/dashboard ,"Fatalities incurred in the CAR refugees crisis in Chad from the 01st of February 2023 to the 14th of July 2023. These fatalities are reported in the various regions of the Republic of Chad which include; Logone Oriental, Mandoul, Moyen-Chari, and Salamat. This information was gotten from the Armed Conflict Location & Event Data Project (ACLED) which collects real-time data on the locations, dates, actors, fatalities, and types of all reported political violence and protest events around the world.",TCD004Fatalities in all crises,2023-07-26,Humanitarian development
CAR refugees in Chad,TCD004,Chad,Crisis affected groups,3,UNHCR 07/07/2023; UNHCR 15/07/2023,High,1,https://data.unhcr.org/en/documents/details/101800; https://data.unhcr.org/en/documents/details/101963,"The affected groups in the crisis-affected area of the CAR Refugees Crisis are comprised of; Refugees, asylum seekers and outgoing refugees. The affected groups are from the various regions in the Republic of Chad which include; Logone Oriental, Mandoul, Moyen-Chari, and Salamat. This information was gotten from the UNHCR Operational Data Portal which outlines the global situation of refugees. ",TCD004Crisis affected groups,2023-07-26,Humanitarian development
Darfur refugees in Chad,TCD005,Chad,People displaced,592947,UNHCR 07/07/2023; UNHCR 15/07/2023,High,1,https://data.unhcr.org/en/documents/details/101800; https://data.unhcr.org/en/documents/details/101963,"The statistics of persons displaced in Chad because of the Darfur Refugees were gotten from the UNHCR Operational Data Portal which examines refugee situations. This data was published on the 7th and 15th of July 2023. Persons displaced include; Persons displaced in the Darfur refugees Crisis in Chad with the following statistics include; refugees and asylum seekers (588,292), and outgoing refugees (4655). This displacement figure summarizes persons in the affected regions which include; Ouaddai, Wadi Fira, Ennedi Est, and Sila. ",TCD005People displaced,2023-07-26,Humanitarian development
Darfur refugees in Chad,TCD005,Chad,Fatalities reported,5,ACLED 14/07/2023,High,1,https://acleddata.com/dashboard/#/dashboard,"Fatalities incurred in the Darfur refugees crisis in Chad from the 01st of February 2023 to the 14th of July 2023. These fatalities are reported in the various regions of the Republic of Chad which include; Ouaddai, Wadi Fira, Ennedi Est, and Sila. This information was gotten from the Armed Conflict Location & Event Data Project (ACLED) which collects real-time data on the locations, dates, actors, fatalities, and types of all reported political violence and protest events around the world.",TCD005Fatalities reported,2023-07-26,Humanitarian development
Darfur refugees in Chad,TCD005,Chad,Fatalities in all crises,5,ACLED 14/07/2023,High,1,https://acleddata.com/dashboard/#/dashboard,"Fatalities incurred in the Darfur refugees crisis in Chad from the 01st of February 2023 to the 14th of July 2023. These fatalities are reported in the various regions of the Republic of Chad which include; Ouaddai, Wadi Fira, Ennedi Est, and Sila. This information was gotten from the Armed Conflict Location & Event Data Project (ACLED) which collects real-time data on the locations, dates, actors, fatalities, and types of all reported political violence and protest events around the world.",TCD005Fatalities in all crises,2023-07-26,Humanitarian development
Darfur refugees in Chad,TCD005,Chad,Crisis affected groups,3,UNHCR 07/07/2023; UNHCR 15/07/2023,High,1,https://data.unhcr.org/en/documents/details/101800; https://data.unhcr.org/en/documents/details/101963,"The affected groups in the crisis-affected area of the Darfur Refugees Crisis in Chad are comprised of; refugees, asylum seekers and outgoing refugees. The affected groups are from the various regions in the Republic of Chad which include; Ouaddai, Wadi Fira, Ennedi Est, and Sila. This information was gotten from the UNHCR Operational Data Portal which outlines the global situation of refugees. ",TCD005Crisis affected groups,2023-07-26,Humanitarian development
Refugees in Egypt,EGY004,Egypt,Denial of existence of humanitarian needs or entitlements to assistance,0,ACAPS Access Methodology,Medium,2,x,x,EGY004Denial of existence of humanitarian needs or entitlements to assistance,2023-07-26,Humanitarian development
Refugees in Egypt,EGY004,Egypt,Impediments to entry into country (bureaucratic and administrative),0,ACAPS Access Methodology,Medium,2,x,x,EGY004Impediments to entry into country (bureaucratic and administrative),2023-07-26,Humanitarian development
Refugees in Egypt,EGY004,Egypt,Interference into implementation of humanitarian activities,0,ACAPS Access Methodology,Medium,2,x,x,EGY004Interference into implementation of humanitarian activities,2023-07-26,Humanitarian development
Refugees in Egypt,EGY004,Egypt,Ongoing insecurity/hostilities affecting humanitarian assistance,0,ACAPS Access Methodology,Medium,2,x,x,EGY004Ongoing insecurity/hostilities affecting humanitarian assistance,2023-07-26,Humanitarian development
Refugees in Egypt,EGY004,Egypt,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",0,ACAPS Access Methodology,Medium,2,x,x,"EGY004Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",2023-07-26,Humanitarian development
Refugees in Egypt,EGY004,Egypt,Presence of mines and improvised explosive devices,3,ACAPS Access Methodology,Medium,2,x,x,EGY004Presence of mines and improvised explosive devices,2023-07-26,Humanitarian development
Refugees in Egypt,EGY004,Egypt,Restriction and obstruction of access to services and assistance,2,ACAPS Access Methodology,Medium,2,x,x,EGY004Restriction and obstruction of access to services and assistance,2023-07-26,Humanitarian development
Refugees in Egypt,EGY004,Egypt,Restriction of movement (impediments to freedom of movement and/or administrative restrictions),0,ACAPS Access Methodology,Medium,2,x,x,EGY004Restriction of movement (impediments to freedom of movement and/or administrative restrictions),2023-07-26,Humanitarian development
Refugees in Egypt,EGY004,Egypt,"Violence against personnel, facilities and assets",0,ACAPS Access Methodology,Medium,2,x,x,"EGY004Violence against personnel, facilities and assets",2023-07-26,Humanitarian development
Floods in Ulaanbaatar,MNG003,Mongolia,People facing limited access constraints,x,X,x,x,X,No data/information available.,MNG003People facing limited access constraints,2023-07-27,Humanitarian development
Floods in Ulaanbaatar,MNG003,Mongolia,People facing restricted access constraints,x,X,x,x,X,No data/information available.,MNG003People facing restricted access constraints,2023-07-27,Humanitarian development
Floods in Ulaanbaatar,MNG003,Mongolia,Illness cases reported,x,X,x,x,X,No data/information available.,MNG003Illness cases reported,2023-07-27,Humanitarian development
Floods in Ulaanbaatar,MNG003,Mongolia,Buildings damaged,x,X,x,x,X,No data/information available.,MNG003Buildings damaged,2023-07-27,Humanitarian development
Floods in Ulaanbaatar,MNG003,Mongolia,Buildings destroyed,x,X,x,x,X,No data/information available.,MNG003Buildings destroyed,2023-07-27,Humanitarian development
Floods in Ulaanbaatar,MNG003,Mongolia,Buildings in affected area,x,X,x,x,X,No data/information available.,MNG003Buildings in affected area,2023-07-27,Humanitarian development
Floods in Ulaanbaatar,MNG003,Mongolia,Economic Losses,x,X,x,x,X,No data/information available.,MNG003Economic Losses,2023-07-27,Humanitarian development
Multiple crises in Mongolia,MNG001,Mongolia,Economic Losses,x,X,x,x,X,No data/information available.,MNG001Economic Losses,2023-07-27,Change in the data/methodology
Dzud in Mongolia,MNG002,Mongolia,Economic Losses,x,X,x,x,X,No data/information available.,MNG002Economic Losses,2023-07-27,Humanitarian development
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Total population,13106300,"State Statistical Committee of the Republic of Azerbaijan 05/07/2023 ;
Crisis Group accessed  30/05/2023; Statistical Committee of Armenia  07/07/2023; UNHCR accessed on 16/07/2023",Medium ,2,"https://www.stat.gov.az/source/demoqraphy/ap/?lang=en;   https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted
https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted; ",Total population of Armenia and Azerbaijan,REG013Total population,2023-07-28,Humanitarian development
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Landmass affected,28626,"State Statistical Committee of the Republic of Azerbaijan 05/07/2023 ;
Crisis Group accessed  30/05/2023 ; Statistical Committee of Armenia 17/07/22; IFRC 07/10/2022",Medium ,2,"https://www.stat.gov.az/source/demoqraphy/ap/?lang=en ;
https://www.crisisgroup.org/content/nagorno-karabakh-conflict-visual-explainer ; https://armstat.am/en/?nid=111;  https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ;
https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ;
https://reliefweb.int/report/armenia/armenia-population-movement-2022-dref-application-mdram010","The Total Area affected by the crisis, In azerbaijan (Karabakh Economic Region and Eastern Zangazur Region); In Armenia (Gegharkunik, Syunik, Vayots Dzor)",REG013Landmass affected,2023-07-28,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",People exposed,1473656,"State Statistical Committee of the Republic of Azerbaijan 05/07/2023 ;
Crisis Group accessed  30/05/2023 ;Statistical Committee of Armenia 17/07/2023; IFRC 07/10/2022; UNHCR Accessed in 16/07/2023",Medium ,2,"https://www.stat.gov.az/source/demoqraphy/ap/?lang=en
https://www.crisisgroup.org/content/nagorno-karabakh-conflict-visual-explainer ; https://armstat.am/en/?nid=111;  https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ;
https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ;
https://reliefweb.int/report/armenia/armenia-population-movement-2022-dref-application-mdram010",The exposed population by the conflict and the host community ,REG013People exposed,2023-07-28,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",People affected,392425,State Statistical Committee of the Republic of Azerbaijan 05/07/2023 ; IFRC 12/06/2023,Low,3,https://www.stat.gov.az/source/demoqraphy/ap/?lang=en ; https://reliefweb.int/report/armenia/armenia-population-movement-dref-operation-ndeg-mdram010-final-report,The affected population by the conflict ,REG013People affected,2023-07-28,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",People displaced,96292,UNHCR Accessed 16/07/2023 ; IFRC 28/12/2022,Low,3,https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ; https://reliefweb.int/report/armenia/armenia-winterization-support-refugee-population-displaced-nagorno-karabakh-emergency,The figure represents the number of refugee-like from N-K in Armenia (26725)+ Returnees from Armenia to N-K (69567),REG013People displaced,2023-07-28,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Injuries reported,11,crisis group accessed on 28/07/2023,Medium ,2,https://www.crisisgroup.org/content/nagorno-karabakh-conflict-visual-explainer,The figure represents the number of people wounded ( non_combatants)between 01 December 2022 and 31 May 2023 related to Nagorno-Karabakh Conflict.,REG013Injuries reported,2023-07-28,Humanitarian development
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Fatalities reported,10,crisis group accessed on 28/07/2023,Medium ,2,https://www.crisisgroup.org/content/nagorno-karabakh-conflict-visual-explainer,The figure represents fatalities  (non_combatants) between 01 December 2022 and 31 May 2023  related to Nagorno-Karabakh Conflict.,REG013Fatalities reported,2023-07-28,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Fatalities in all crises,10,crisis group accessed on 28/07/2023,Medium ,2,https://www.crisisgroup.org/content/nagorno-karabakh-conflict-visual-explainer,The figure represents fatalities (non_combatants) between 01 December 2022 and 31 May 2023,REG013Fatalities in all crises,2023-07-28,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",People in Need,97600,"IFRC 28/12/2021;UNHCR accessed on 16/07/2023 ; UNHCR accessed on 16/07/2023 ;
IFRC 07/10/2022",Medium ,2,"https://reliefweb.int/report/armenia/armenia-winterization-support-refugee-population-displaced-nagorno-karabakh-emergency ; https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ; 
https://reliefweb.int/report/armenia/armenia-population-movement-2022-dref-application-mdram010",The figure represents the number of people in need (resultling from the Nagorno-Karabakh Conflict) in Azerbijan and Armenia. ,REG013People in Need,2023-07-28,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Minimal humanitarian conditions - Level 1,1081231,State Statistical Committee of the Republic of Azerbaijan 5/07/2023;Crisis Group accessed  30/05/2023 ; Statistical Committee of Armenia 17/07/2023; IFRC 07/10/2022; UNHCR Accessed in 16/07/2023 ; IFRC 12/06/2023,Medium ,2,"https://www.stat.gov.az/source/demoqraphy/ap/?lang=en ; https://www.crisisgroup.org/content/nagorno-karabakh-conflict-visual-explainer ; https://armstat.am/en/?nid=111;  https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ;
https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ;
https://reliefweb.int/report/armenia/armenia-population-movement-2022-dref-application-mdram010 ; https://reliefweb.int/report/armenia/armenia-population-movement-dref-operation-ndeg-mdram010-final-report",Level 1 in ARM002 + Level 1 in AZE002,REG013Minimal humanitarian conditions - Level 1,2023-07-28,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Stressed humanitarian conditions - Level 2,294825,"State Statistical Committee of the Republic of Azerbaijan 05/07/2023 ; IFRC 28/12/2021;UNHCR accessed on 16/07/2023 ; IFRC 12/06/2023 ; UNHCR accessed on 16/07/2023 ;
IFRC 07/10/2022",Low,3,"https://www.stat.gov.az/source/demoqraphy/ap/?lang=en; https://reliefweb.int/report/armenia/armenia-winterization-support-refugee-population-displaced-nagorno-karabakh-emergency ; https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ; https://reliefweb.int/report/armenia/armenia-population-movement-dref-operation-ndeg-mdram010-final-report ; https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ;
https://reliefweb.int/report/armenia/armenia-population-movement-2022-dref-application-mdram010",Level 2 in ARM002 + Level 2 in AZE002,REG013Stressed humanitarian conditions - Level 2,2023-07-28,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Moderate humanitarian conditions - Level 3,97600,IFRC 28/12/2021;UNHCR accessed on 16/07/2023 ; IFRC 07/10/2022 ; UNHCR Accessed on 16/07/2023,Medium ,2,"https://reliefweb.int/report/armenia/armenia-winterization-support-refugee-population-displaced-nagorno-karabakh-emergency ; https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ; 
https://reliefweb.int/report/armenia/armenia-population-movement-2022-dref-application-mdram010",Level 3 in ARM002 + Level 3 in AZE002,REG013Moderate humanitarian conditions - Level 3,2023-07-28,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Severe humanitarian conditions - Level 4,0,IFRC 28/12/2021 ;UNHCR Accessed  16/07/2023,Medium ,2,https://reliefweb.int/report/armenia/armenia-winterization-support-refugee-population-displaced-nagorno-karabakh-emergency ; https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted,Level 4 in ARM002 + Level 4 in AZE002,REG013Severe humanitarian conditions - Level 4,2023-07-28,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Extreme humanitarian conditions - Level 5,0,IFRC 28/12/2021 ;UNHCR Accessed  16/07/2023,Medium ,2,https://reliefweb.int/report/armenia/armenia-winterization-support-refugee-population-displaced-nagorno-karabakh-emergency ; https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted,Level 5 in ARM002 + Level 5 in AZE002,REG013Extreme humanitarian conditions - Level 5,2023-07-28,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Crisis affected groups,2,UNCT Armenia  23/08/2022,Low,3,https://armenia.un.org/en/196136-armenia-inter-agency-response-plan-final-report,Refugee Like people and the Host community,REG013Crisis affected groups,2023-07-28,Humanitarian development
Complex crisis in DPRK,PRK001,DPRK,Fatalities reported,11,ACLED 30/06/2023,Low,3,vv,The total number of recorded fatalities in the past 6 months ,PRK001Fatalities reported,2023-07-30,Change in the data/methodology
Complex crisis in DPRK,PRK001,DPRK,Fatalities in all crises,11,ACLED 30/06/2023,Low,3,https://acleddata.com/#/dashboard,The total number of recorded fatalities in the past 6 months ,PRK001Fatalities in all crises,2023-07-30,Change in the data/methodology
Conflict in Jammu and Kashmir,IND002,India,Fatalities reported,60,ACLED accessed 30/06/2023,Medium,2,https://acleddata.com/dashboard#/dashboard,The number of crisis related fatalities in the last 6 months,IND002Fatalities reported,2023-07-30,Change in the data/methodology
Conflict in Jammu and Kashmir,IND002,India,Fatalities in all crises,60,ACLED accessed 30/06/2023,Medium,2,https://acleddata.com/dashboard#/dashboard,The number of fatalities in  all crises in the last 6 months.,IND002Fatalities in all crises,2023-07-30,Change in the data/methodology
Complex crisis in Pakistan,PAK001,Pakistan,Fatalities reported,1034,ACLED accessed 30/06/2023,Medium,2,https://acleddata.com/data-export-tool/,All conflict-related fatalities in the last six months across all provinces as counted by ACLED. So far no health (i.e. malnutrition) deaths have been included due to data gaps.,PAK001Fatalities reported,2023-07-30,Change in the data/methodology
Complex crisis in Pakistan,PAK001,Pakistan,Fatalities in all crises,1034,ACLED accessed 30/06/2023,Medium,2,https://acleddata.com/data-export-tool/,All conflict-related fatalities in the last six months across all provinces as counted by ACLED. So far no health (i.e. malnutrition) deaths have been included due to data gaps.,PAK001Fatalities in all crises,2023-07-30,Change in the data/methodology
Kashmir conflict in Pakistan,PAK004,Pakistan,Fatalities reported,3,ACLED accessed 30/06/2023,Low,3,https://acleddata.com/data-export-tool/,All conflict-related fatalities in the last six months across Azad Kashmir provinces as counted by ACLED. So far no health (i.e. malnutrition) deaths have been included due to data gaps.  Information gaps and access constraints make it very likely that not all casualties are being counted.,PAK004Fatalities reported,2023-07-30,Change in the data/methodology
Kashmir conflict in Pakistan,PAK004,Pakistan,Fatalities in all crises,1034,ACLED accessed 30/06/2023,Medium ,2,https://acleddata.com/data-export-tool/,All conflict-related fatalities in the last six months across all provinces as counted by ACLED. So far no health (i.e. malnutrition) deaths have been included due to data gaps.,PAK004Fatalities in all crises,2023-07-30,Change in the data/methodology
Floods in Pakistan ,PAK005,Pakistan,Fatalities in all crises,1034,ACLED accessed 30/06/2023,Medium ,2,https://acleddata.com/data-export-tool/,All conflict-related fatalities in the last six months across all provinces as counted by ACLED. So far no health (i.e. malnutrition) deaths have been included due to data gaps.,PAK005Fatalities in all crises,2023-07-30,Change in the data/methodology
Cyclone Judy and cyclone Kevin in Vanuatu,VUT003,Vanuatu,People displaced,5150,Govt. Vanuatu  07/07/23,Medium ,2,https://reliefweb.int/report/vanuatu/vanuatu-tropical-cyclones-judy-and-kevin-post-disaster-needs-assessment-22-june-2023,"Displaced people in Active evacuation centres and In Host households, due to cyclon Judy and Kevin. The Displacement and Evacuation Centre Management Cluster identified over 5,150 displaced persons across 106 locations in Shefa and Tafea provinces, although these numbers change with time.",VUT003People displaced,2023-07-30,Change in the data/methodology
Complex crisis in Afghanistan,AFG001,Afghanistan,People exposed,43100000,OCHA 23/01/23 ; OCHA 12/06/23,High,1,https://reliefweb.int/report/afghanistan/afghanistan-humanitarian-needs-overview-2023-january-2024 ; https://reliefweb.int/report/afghanistan/afghanistan-revised-humanitarian-response-plan-jun-dec-2023,"While conflict affects the entire country and is the primary driver of need in Afghanistan, the country is also severely impacted by natural hazards such as drought and flooding. The entire country and therefore the entire population is exposed to various crises, though to different degrees.",AFG001People exposed,2023-07-30,Change in the data/methodology
Complex crisis in Afghanistan,AFG001,Afghanistan,People affected,43100000,OCHA 23/01/23 ; OCHA 12/06/23,Low,3,https://reliefweb.int/report/afghanistan/afghanistan-humanitarian-needs-overview-2023-january-2024 ; https://reliefweb.int/report/afghanistan/afghanistan-revised-humanitarian-response-plan-jun-dec-2023,"Given the complexity and protracted nature of the conflict and natural hazards, which also drive needs across the country, According to the revised HRP, all districts of the country experienced either severe, extreme, or catastrophic multisectoral needs. Therefore, we are excluding the previous number of people affected from the HNO and considering that the entire population is impacted by various crises.",AFG001People affected,2023-07-30,Change in the data/methodology
Complex crisis in Afghanistan,AFG001,Afghanistan,People displaced,23311020,OCHA Updated 10/06/23; IOM accessed on 16/07/23; UNHCR Accessed 24/01/2023,Low,3,https://www.humanitarianresponse.info/en/operations/afghanistan/idps; https://data.humdata.org/dataset/afghanistan-displacement-data-baseline-assessment-iom-dtm; https://data.unhcr.org/en/situations/afghanistan,"IDPs (natural disaster and conflict) + Returnees + Refugees who went outside Afghanistan (we track the number of refugees on a monthly basis, there is a chance some of them are going back to Afghanistan. To avoid double counting and as there is no historical tracking of their number, the number of Afghani who came back from neighbouring country are not included), including Iran(Documented- 750000 Amayesh card holder + 360000 resident permit + 267000 Afghan family passport holder; Undocumented- 2.6 million head counted+ 500000 who didn't participate in headcount), Pakistan( (Undocumented 775000,+ new arrival 600000+ 1.32 million Afghan PoR card holders +Afghan citizen card 840000 + UMRF 140872 )) , Uzbekistan, and Tajikistan
Displacement is difficult to track given that it is often recurring (multiple displacements) and especially along border regions with Pakistan and Iran, there is incoming and outgoing refugee movement and many people might use unofficial border crossing. Insecurity makes it difficult to gather accurate data. ",AFG001People displaced,2023-07-30,Change in the data/methodology
Complex crisis in Afghanistan,AFG001,Afghanistan,Fatalities reported,610,OCHA 01/01/2023-30/06/2023; ACLED 01/01/2023-30/06/2023,Medium ,2,https://www.humanitarianresponse.info/en/operations/afghanistan/natural-disasters-0; https://www.acleddata.com/data/,"All casualties in previous 6 months. It can be assumed that this is an underestimate given that insecurity in the country and remote locations where military offensives can occur make it difficult to track all fatalities. It also includes deaths related to some kind of natural disaster during the period. It is possible that there are additional premature deaths associated with food insecurity or illnesses and lack of health access, though this data is not available. ",AFG001Fatalities reported,2023-07-30,Change in the data/methodology
Complex crisis in Afghanistan,AFG001,Afghanistan,Fatalities in all crises,610,OCHA 01/01/2023-30/06/2023; ACLED 01/01/2023-30/06/2023,Medium ,2,https://www.humanitarianresponse.info/en/operations/afghanistan/natural-disasters-0; https://www.acleddata.com/data/,"All casualties in previous 6 months. It can be assumed that this is an underestimate given that insecurity in the country and remote locations where military offensives can occur make it difficult to track all fatalities. It also includes deaths related to some kind of natural disaster during the period and people died due to Khost and Paktika earthquake . It is possible that there are additional premature deaths associated with food insecurity or illnesses and lack of health access, though this data is not available. ",AFG001Fatalities in all crises,2023-07-30,Change in the data/methodology
Complex crisis in Colombia,COL001,Colombia,Total population,51600000,OCHA 13/03/2023,High,1,https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,Total Population Figure taken from HNO 2023. No new update of this figure was found for July 2023,COL001Total population,2023-07-31,Humanitarian development
Complex crisis in Colombia,COL001,Colombia,Landmass affected,1109500,World Bank 01/01/2021,High,1,https://data.worldbank.org/indicator/AG.LND.TOTL.K2?locations=CO,Country total landmass according most recent World Bank Figures. No new update of this figure was found for July 2023,COL001Landmass affected,2023-07-31,Humanitarian development
Complex crisis in Colombia,COL001,Colombia,People exposed,51600000,OCHA 13/03/2023,High,1,https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,The people exposed to the complex crisis is equal to the total population of the country. No new update of this figure was found for July 2023,COL001People exposed,2023-07-31,Humanitarian development
Complex crisis in Colombia,COL001,Colombia,People affected,9800000,OCHA 13/03/2023,High,1,https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,Affected population by the crisis acording HNO 2023. No new update of this figure was found for July 2023,COL001People affected,2023-07-31,Humanitarian development
Complex crisis in Colombia,COL001,Colombia,People displaced,5446611,OCHA 13/03/2023; UNHCR 31/12/2022; Government of Colombia 31/12/2022; Government of Colombia 31/12/2020 ,High,1,https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,"The figure of displacement disaggregated corresponds to displaced people that have not overcome their vulnerability condition, 4.6 million according to OCHA; plus 845000 returnees according to UNHCR; plus 1611 recognized refugees by December 2022 according to UNHCR. ",COL001People displaced,2023-07-31,Change in the data/methodology
Complex crisis in Colombia,COL001,Colombia,Injuries reported,99,OCHA 13/03/2023,Medium,2,https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,"This figure includes 99 persons reported by OCHA that were victims of Anti personal Mines, Non-activated Mines, or non-activated munition. However, it is not clear how many persons from the 99 registered victims were injured and how many died. No new update of this figure was found on July 2023",COL001Injuries reported,2023-07-31,Change in the data/methodology
Complex crisis in Colombia,COL001,Colombia,Fatalities reported,3281,OCHA 13/03/2023; Indepaz 12/07/2023,High,1,https://indepaz.org.co/; https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno_2023_es.pdf,"The figure corresponds to the OCHA register of 2746 homicides of protected persons, plus 214 massacres, plus 28 political homicides, and 7 death in Belic actions. Plus 173 victims of massacres from January to July 2023, plus 91 social leaders and human rights defenders were Killed, and 22 ex-guerilla members were assassinated.",COL001Fatalities reported,2023-07-31,Humanitarian development
Complex crisis in Colombia,COL001,Colombia,Fatalities in all crises,3292,"OCHA 13/03/2023; Indepaz 12/07/2023; Missing Migrants 25/07/2023
",High,1,https://indepaz.org.co/; https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno_2023_es.pdf ; https://missingmigrants.iom.int/downloads ,"The figure corresponds to the OCHA register of 2746 homicides of protected persons, plus 214 massacres, plus 28 political homicides, and 7 death in Belic actions. Plus 173 victims of massacres from January to July 2023, plus 91 social leaders and human rights defenders were Killed, and 22 ex-guerilla members were assassinated, plus 111 Venezuelan migrants fatalities reported since 2015 by Missing Migrants",COL001Fatalities in all crises,2023-07-31,Change in the data/methodology
Complex crisis in Colombia,COL001,Colombia,People in Need,7700000,OCHA 13/03/2023,High,1,https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,Figure corresponding to People in Need According OCHA. No new updates of this figure were found for July 2023,COL001People in Need,2023-07-31,Change in the data/methodology
Complex crisis in Colombia,COL001,Colombia,Minimal humanitarian conditions - Level 1,41800000,OCHA 13/03/2023,High,1,https://monitor.salahumanitaria.co/ ;  https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,Figure correspond to total population figure (51600000) minus people affected fiture (9800000),COL001Minimal humanitarian conditions - Level 1,2023-07-31,Change in the data/methodology
Complex crisis in Colombia,COL001,Colombia,Stressed humanitarian conditions - Level 2,2100000,OCHA 13/03/2023,High,1,https://monitor.salahumanitaria.co/ ;  https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,Figure correspond to people affected figure (9800000) minus people in need figure (7700000),COL001Stressed humanitarian conditions - Level 2,2023-07-31,Change in the data/methodology
Complex crisis in Colombia,COL001,Colombia,Moderate humanitarian conditions - Level 3,4206000,OCHA 13/03/2023,High,1,https://monitor.salahumanitaria.co/ ;  https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,Figure correspond to people in need accoridng OCHA (7700000) minus People in severe need (3100000) minus people in critic need (394000),COL001Moderate humanitarian conditions - Level 3,2023-07-31,Change in the data/methodology
Complex crisis in Colombia,COL001,Colombia,Severe humanitarian conditions - Level 4,3100000,OCHA 13/03/2023,High,1,https://monitor.salahumanitaria.co/ ;  https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,Figure correspond to 'Persons in severe need' according OCHA,COL001Severe humanitarian conditions - Level 4,2023-07-31,Change in the data/methodology
