id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_start_date,event_end_date,category,subcategory,type,subtype,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
147971.0,Ukraine,UKR,49.495609,36.663502,"[49.495609, 36.663502]",Triangulation,Conflict,total,468,2024-05-14 00:00:00,2024-05-14 00:00:00,2024-05-14 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9480,"Kharkiv Oblast, Ukraine","49.495609, 36.663502",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-15T08:16:13.521471Z,"Ukraine: 468 displacements (evacuated), 14 May - 14 May. According to the regional government, 468 people have been evacuated from Kharkiv Oblast on May 14 due to military operations. This brings the total evacuations in Kharkiv Oblast (excluding Chuhuiv Raion, Kharkiv District, and Bohodukhiv Raion) since May 10 up to 1,902.",https://t.me/synegubov/9480,Conflict
147969.0,Ukraine,UKR,50.138599,35.523251,"[50.138599, 35.523251]",Triangulation,Conflict,total,23,2024-05-14 00:00:00,2024-05-14 00:00:00,2024-05-14 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9480,"Bohodukhiv Raion, Kharkiv Oblast, Ukraine","50.138599, 35.523251",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-15T08:14:14.307728Z,"Ukraine: 23 displacements (evacuated), 14 May - 14 May. According to the regional government, 23 people have been evacuated from Bohodukhiv Raion on May 14 due to military operations. This brings the total evacuations in Bohodukhiv Raion since May 10 up to 67.",https://t.me/synegubov/9480,Conflict
148118.0,Ukraine,UKR,51.039551,34.277561,"[51.039551, 34.277561]",Recommended figure,Conflict,total,30,2024-05-14 00:00:00,2024-05-14 00:00:00,2024-05-14 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/Sumy_news_ODA/26284,"Bilopillia Raion, Sumy Oblast, Ukraine","51.039551, 34.277561",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-15T13:06:37.260323Z,"Ukraine: 30 displacements (evacuated), 14 May - 14 May. According to the Sumy Regional Military Administration, 30 people were evacuated in Bilopillia Raion on May 14 due to military operations.",https://t.me/Sumy_news_ODA/26284,Conflict
147965.0,Ukraine,UKR,49.807861,36.772362,"[49.807861, 36.772362]",Triangulation,Conflict,total,370,2024-05-14 00:00:00,2024-05-14 00:00:00,2024-05-14 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9480,"Chuhuiv Raion, Kharkiv Oblast, Ukraine","49.807861, 36.772362",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-15T08:11:37.137867Z,"Ukraine: 370 displacements (evacuated), 14 May - 14 May. According to the regional government, 370 people have been evacuated from Chuhuiv Raion on May 14 due to military operations. This brings the total evacuations in Chuhuiv Raion since May 10 up to 2,065.",https://t.me/synegubov/9480,Conflict
148127.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,318,2024-05-14 00:00:00,2024-05-14 00:00:00,2024-05-14 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/protiahom-doby-donechchyna-zaznala-2677-vorozhykh-obstriliv-poperedno-obiishlosia-bez-postrazhdalykh,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-15T13:33:50.323318Z,"Ukraine: 318 displacements (evacuated), 14 May - 14 May. According to the National Police of Ukraine, 318 people have been evacuated in Donetsk Oblast on 14 May due to military operations.",https://www.npu.gov.ua/news/protiahom-doby-donechchyna-zaznala-2677-vorozhykh-obstriliv-poperedno-obiishlosia-bez-postrazhdalykh,Conflict
147860.0,Ukraine,UKR,49.807861,36.772362,"[49.807861, 36.772362]",Triangulation,Conflict,total,318,2024-05-13 00:00:00,2024-05-13 00:00:00,2024-05-13 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9459,"Chuhuiv Raion, Kharkiv Oblast, Ukraine","49.807861, 36.772362",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-13T12:16:08.674866Z,"Ukraine: 318 displacements (evacuated), 13 May - 13 May. According to the regional government, 318 people have been evacuated from Chuhuiv Raion on May 13 due to military operations. This brings the total evacuations in Chuhuiv Raion since May 10 up to 1,695.",https://t.me/synegubov/9459,Conflict
147862.0,Ukraine,UKR,49.991428,36.27227,"[49.991428, 36.27227]",Triangulation,Conflict,total,492,2024-05-13 00:00:00,2024-05-13 00:00:00,2024-05-13 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9459,"Kharkiv city rada, Kharkiv Oblast, Ukraine","49.991428, 36.27227",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-13T12:16:08.813539Z,"Ukraine: 492 displacements (evacuated), 13 May - 13 May. According to the regional government, 492 people have been evacuated from Kharkiv District on May 13 due to military operations. This brings the total evacuations in Kharkiv District since May 10 up to 2,589.",https://t.me/synegubov/9459,Conflict
147864.0,Ukraine,UKR,50.138599,35.523251,"[50.138599, 35.523251]",Triangulation,Conflict,total,15,2024-05-13 00:00:00,2024-05-13 00:00:00,2024-05-13 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9459,"Bohodukhiv Raion, Kharkiv Oblast, Ukraine","50.138599, 35.523251",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-13T12:20:19.642123Z,"Ukraine: 15 displacements (evacuated), 13 May - 13 May. According to the regional government, 15 people have been evacuated from Bohodukhiv Raion on May 13 due to military operations. This brings the total evacuations in Bohodukhiv Raion since May 10 up to 44.",https://t.me/synegubov/9459,Conflict
147866.0,Ukraine,UKR,49.495609,36.663502,"[49.495609, 36.663502]",Triangulation,Conflict,total,864,2024-05-13 00:00:00,2024-05-13 00:00:00,2024-05-13 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9459,"Kharkiv Oblast, Ukraine","49.495609, 36.663502",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-13T12:20:19.757035Z,"Ukraine: 864 displacements (evacuated), 13 May - 13 May. According to the regional government, 864 people have been evacuated from Kharkiv Oblast on May 13 due to military operations. This brings the total evacuations in Kharkiv Oblast (excluding Chuhuiv Raion, Kharkiv District, and Bohodukhiv Raion) since May 10 up to 1,434.",https://t.me/synegubov/9459,Conflict
148126.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,257,2024-05-13 00:00:00,2024-05-13 00:00:00,2024-05-13 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/dvoie-meshkantsiv-donechchyny-zahynuly-ta-dvoie-zaznaly-poranen-vnaslidok-rosiiskykh-obstriliv,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-15T13:32:01.886288Z,"Ukraine: 257 displacements (evacuated), 13 May - 13 May. According to the National Police of Ukraine, 257 people have been evacuated in Donetsk Oblast on 13 May due to military operations.",https://www.npu.gov.ua/news/dvoie-meshkantsiv-donechchyny-zahynuly-ta-dvoie-zaznaly-poranen-vnaslidok-rosiiskykh-obstriliv,Conflict
147856.0,Ukraine,UKR,50.138599,35.523251,"[50.138599, 35.523251]",Triangulation,Conflict,total,17,2024-05-12 00:00:00,2024-05-12 00:00:00,2024-05-12 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9441,"Bohodukhiv Raion, Kharkiv Oblast, Ukraine","50.138599, 35.523251",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-13T12:04:22.714463Z,"Ukraine: 17 displacements (evacuated), 12 May - 12 May. According to the regional government, 17 people have been evacuated from Bohodukhiv Raion on May 12 due to military operations. This brings the total evacuations in Bohodukhiv Raion since May 10 up to 29.",https://t.me/synegubov/9441,Conflict
148125.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,303,2024-05-12 00:00:00,2024-05-12 00:00:00,2024-05-12 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/dvoie-meshkantsiv-donechchyny-zaznaly-poranen-vnaslidok-rosiiskykh-atak,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-15T13:30:36.106832Z,"Ukraine: 303 displacements (evacuated), 12 May - 12 May. According to the National Police of Ukraine, 303 people have been evacuated in Donetsk Oblast on 12 May due to military operations.",https://www.npu.gov.ua/news/dvoie-meshkantsiv-donechchyny-zaznaly-poranen-vnaslidok-rosiiskykh-atak,Conflict
147993.0,Ukraine,UKR,46.678699,33.35677,"[46.678699, 33.35677]",Recommended figure,Conflict,total,1,2024-05-12 00:00:00,2024-05-12 00:00:00,2024-05-12 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/vnaslidok-ahresii-rf-na-khersonshchyni-poraneno-piat-myrnykh-zhyteliv-sered-nykh-dytyna,"Kherson Oblast, Ukraine","46.678699, 33.35677",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-15T09:52:35.103975Z,"Ukraine: 1 displacement (evacuated), 12 May - 12 May. According to the National Police of Ukraine, 1 person was evacuated in Mykhailivka (Kherson Oblast) on May 12 due to military operations.",https://www.npu.gov.ua/news/vnaslidok-ahresii-rf-na-khersonshchyni-poraneno-piat-myrnykh-zhyteliv-sered-nykh-dytyna,Conflict
147858.0,Ukraine,UKR,49.495609,36.663502,"[49.495609, 36.663502]",Triangulation,Conflict,total,295,2024-05-12 00:00:00,2024-05-12 00:00:00,2024-05-12 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9441,"Kharkiv Oblast, Ukraine","49.495609, 36.663502",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-13T12:07:35.503518Z,"Ukraine: 295 displacements (evacuated), 12 May - 12 May. According to the regional government, 295 further people have been evacuated from Kharkiv Oblast on May 12 due to military operations. This brings the total evacuations in Kharkiv Oblast (excluding Chuhuiv Raion, Kharkiv District, and Bohodukhiv Raion) since May 10 up to 570.",https://t.me/synegubov/9441,Conflict
147852.0,Ukraine,UKR,49.807861,36.772362,"[49.807861, 36.772362]",Triangulation,Conflict,total,329,2024-05-12 00:00:00,2024-05-12 00:00:00,2024-05-12 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9441,"Chuhuiv Raion, Kharkiv Oblast, Ukraine","49.807861, 36.772362",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-13T11:53:06.100557Z,"Ukraine: 329 displacements (evacuated), 12 May - 12 May. According to the regional government, 329 people have been evacuated from Chuhuiv Raion on May 12 due to military operations. This brings the total evacuations in Chuhuiv Raion since May 10 up to 1,377.",https://t.me/synegubov/9441,Conflict
147854.0,Ukraine,UKR,49.991428,36.27227,"[49.991428, 36.27227]",Triangulation,Conflict,total,1657,2024-05-12 00:00:00,2024-05-12 00:00:00,2024-05-12 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9441,"Kharkiv city rada, Kharkiv Oblast, Ukraine","49.991428, 36.27227",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-13T12:04:22.601874Z,"Ukraine: 1,657 displacements (evacuated), 12 May - 12 May. According to the regional government, 1,657 people have been evacuated from Kharkiv District on May 12 due to military operations. This brings the total evacuations in Kharkiv District since May 10 up to 2,097.",https://t.me/synegubov/9441,Conflict
147848.0,Ukraine,UKR,50.138599,35.523251,"[50.138599, 35.523251]",Triangulation,Conflict,total,8,2024-05-11 00:00:00,2024-05-11 00:00:00,2024-05-11 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9432,"Bohodukhiv Raion, Kharkiv Oblast, Ukraine","50.138599, 35.523251",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-13T11:42:10.008510Z,"Ukraine: 8 displacements (evacuated), 11 May - 11 May. According to the regional government, 8 people have been evacuated from Bohodukhiv Raion on May 11 due to military operations. This brings the total evacuations in Bohodukhiv Raion since May 10 up to 12.",https://t.me/synegubov/9432,Conflict
148124.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,454,2024-05-11 00:00:00,2024-05-11 00:00:00,2024-05-11 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/rosiiany-za-dobu-vbyly-dvokh-meshkantsiv-donechchyny-shche-troie-zaznaly-poranen-pravookhorontsi-dokumentuiut-voienni-zlochyny-rf,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-15T13:29:13.573765Z,"Ukraine: 454 displacements (evacuated), 11 May - 11 May. According to the National Police of Ukraine, 454 people have been evacuated in Donetsk Oblast on 11 May due to military operations.",https://www.npu.gov.ua/news/rosiiany-za-dobu-vbyly-dvokh-meshkantsiv-donechchyny-shche-troie-zaznaly-poranen-pravookhorontsi-dokumentuiut-voienni-zlochyny-rf,Conflict
147844.0,Ukraine,UKR,49.807861,36.772362,"[49.807861, 36.772362]",Triangulation,Conflict,total,599,2024-05-11 00:00:00,2024-05-11 00:00:00,2024-05-11 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9432,"Chuhuiv Raion, Kharkiv Oblast, Ukraine","49.807861, 36.772362",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-13T11:42:09.751518Z,"Ukraine: 599 displacements (evacuated), 11 May - 11 May. According to the regional government, 599 further people have been evacuated from Chuhuiv Raion on May 11 due to military operations. This brings the total evacuations in Chuhuiv Raion since May 10 up to 1,048.",https://t.me/synegubov/9432,Conflict
147846.0,Ukraine,UKR,49.991428,36.27227,"[49.991428, 36.27227]",Triangulation,Conflict,total,415,2024-05-11 00:00:00,2024-05-11 00:00:00,2024-05-11 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9432,"Kharkiv city rada, Kharkiv Oblast, Ukraine","49.991428, 36.27227",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-13T11:42:09.857509Z,"Ukraine: 415 displacements (evacuated), 11 May - 11 May. According to the regional government, 415 people have been evacuated from Kharkiv District on May 11 due to military operations. This brings the total evacuations in Kharkiv District since May 10 up to 440.",https://t.me/synegubov/9432,Conflict
147850.0,Ukraine,UKR,49.495609,36.663502,"[49.495609, 36.663502]",Triangulation,Conflict,total,246,2024-05-11 00:00:00,2024-05-11 00:00:00,2024-05-11 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9432,"Kharkiv Oblast, Ukraine","49.495609, 36.663502",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-13T11:42:10.164733Z,"Ukraine: 246 displacements (evacuated), 11 May - 11 May. According to the regional government, 246 further people have been evacuated from Kharkiv Oblast on May 11 due to military operations. This brings the total evacuations in Kharkiv Oblast (excluding Chuhuiv Raion, Kharkiv District, and Bohodukhiv Raion) since May 10 up to 275.",https://t.me/synegubov/9432,Conflict
148348.0,Ukraine,UKR,50.16969033333333,36.46404916666666,"[50.16969033333333, 36.46404916666666]",Triangulation,Conflict,approximately,5800,2024-05-17 00:00:00,2024-05-10 00:00:00,2024-05-17 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,International Organization for Migration (IOM),https://reliefweb.int/report/ukraine/ukraine-humanitarian-impact-intensified-hostilities-kharkivska-oblast-flash-update-6-last-updated-19-may-2024-enuk,"Derhachi Raion, Kharkiv Oblast, Ukraine; Lyptsi, Kharkiv Raion, Kharkiv Oblast, Ukraine; Staryi Saltiv, Vovchansk Raion, Kharkiv Oblast, Ukraine; Tsyrkuny, Kharkiv Raion, Kharkiv Oblast, Ukraine; Vovchansk Raion, Kharkiv Oblast, Ukraine; Zolochiv Raion, Kharkiv Oblast, Ukraine","50.186111, 36.2314; 50.203121, 36.42231; 50.076038, 36.793671; 50.08289, 36.385342; 50.206001, 37.027191; 50.263981, 35.924381",District/Zone/Department (ADM2); County/City/town/Village/Woreda (ADM3); County/City/town/Village/Woreda (ADM3); County/City/town/Village/Woreda (ADM3); District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Origin; Origin; Origin; Origin; Origin,Displacement without preventive evacuations reported,2024-05-21T15:19:14.191896Z,"Ukraine: 5,800 displacements (evacuated), 10 May - 17 May. According to an IOM assessment, approximately 16,100 people have been evacuated from Derhachi Raion, Lyptsi, Staryi Saltiv, Tsyrkuny, Vovchansk Raion, and Zolochiv Raion between 10 and 17 May due to military operations. Taking into account previous evacuations reported by the regional government, approximately 5,800 further evacuations have taken place.",https://reliefweb.int/report/ukraine/ukraine-humanitarian-impact-intensified-hostilities-kharkivska-oblast-flash-update-6-last-updated-19-may-2024-enuk,Conflict
148123.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,300,2024-05-10 00:00:00,2024-05-10 00:00:00,2024-05-10 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/odyn-zhytel-donechchyny-zaznav-poranen-politseiski-zadokumentuvaly-voienni-zlochyny-rf,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-15T13:27:48.049661Z,"Ukraine: 300 displacements (evacuated), 10 May - 10 May. According to the National Police of Ukraine, 300 people have been evacuated in Donetsk Oblast on 10 May due to military operations.",https://www.npu.gov.ua/news/odyn-zhytel-donechchyny-zaznav-poranen-politseiski-zadokumentuvaly-voienni-zlochyny-rf,Conflict
147837.0,Ukraine,UKR,49.807861,36.772362,"[49.807861, 36.772362]",Triangulation,Conflict,total,449,2024-05-10 00:00:00,2024-05-10 00:00:00,2024-05-10 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9429,"Chuhuiv Raion, Kharkiv Oblast, Ukraine","49.807861, 36.772362",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-13T11:20:29.933442Z,"Ukraine: 449 displacements (evacuated), 10 May - 10 May. According to the regional government, 449 people have been evacuated from Chuhuiv Raion on May 10 due to military operations.",https://t.me/synegubov/9429,Conflict
147835.0,Ukraine,UKR,50.138599,35.523251,"[50.138599, 35.523251]",Triangulation,Conflict,total,4,2024-05-10 00:00:00,2024-05-10 00:00:00,2024-05-10 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9429,"Bohodukhiv Raion, Kharkiv Oblast, Ukraine","50.138599, 35.523251",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-13T11:18:23.846803Z,"Ukraine: 4 displacements (evacuated), 10 May - 10 May. According to the regional government, 4 people have been evacuated from Bohodukhiv raion on May 10 due to military operations.",https://t.me/synegubov/9429,Conflict
147834.0,Ukraine,UKR,49.991428,36.27227,"[49.991428, 36.27227]",Triangulation,Conflict,total,25,2024-05-10 00:00:00,2024-05-10 00:00:00,2024-05-10 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9429,"Kharkiv city rada, Kharkiv Oblast, Ukraine","49.991428, 36.27227",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-05-13T11:18:23.767509Z,"Ukraine: 25 displacements (evacuated), 10 May - 10 May. According to the regional government, 25 people have been evacuated from Kharkiv district on May 10 due to military operations.",https://t.me/synegubov/9429,Conflict
147836.0,Ukraine,UKR,49.495609,36.663502,"[49.495609, 36.663502]",Triangulation,Conflict,total,29,2024-05-10 00:00:00,2024-05-10 00:00:00,2024-05-10 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9429,"Kharkiv Oblast, Ukraine","49.495609, 36.663502",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-13T11:18:23.935388Z,"Ukraine: 29 displacements (evacuated), 10 May - 10 May. According to the regional government, 29 people have been evacuated from Kharkiv Oblast on May 10 due to military operations.",https://t.me/synegubov/9429,Conflict
148122.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,307,2024-05-09 00:00:00,2024-05-09 00:00:00,2024-05-09 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/protiahom-doby-donechchyna-zaznala-1870-vorozhykh-obstriliv-poraneno-trokh-myrnykh-meshkantsiv,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-15T13:26:30.255370Z,"Ukraine: 307 displacements (evacuated), 09 May - 09 May. According to the National Police of Ukraine, 307 people have been evacuated in Donetsk Oblast on 09 May due to military operations.",https://www.npu.gov.ua/news/protiahom-doby-donechchyna-zaznala-1870-vorozhykh-obstriliv-poraneno-trokh-myrnykh-meshkantsiv,Conflict
147995.0,Ukraine,UKR,47.6490745,35.705608,"[47.6490745, 35.705608]",Recommended figure,Conflict,more than or equal to,5,2024-05-09 00:00:00,2024-05-09 00:00:00,2024-05-09 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/na-zaporizhzhi-politseiski-zadokumentuvaly-naslidky-547-vorozhykh-vluchan,"Polohy Raion, Zaporizhia Oblast, Ukraine; Zaporizhia Municipality, Zaporizhia Oblast, Ukraine","47.444809, 36.224838; 47.85334, 35.186378",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Origin,Unknown,2024-05-15T10:03:09.160457Z,"Ukraine: 5 displacements (destroyed housing), 09 May - 09 May. According to the National Police of Ukraine, houses were destroyed in Polohy Raion and Zaporizhia municipality on May 9 due to military operations.",https://www.npu.gov.ua/news/na-zaporizhzhi-politseiski-zadokumentuvaly-naslidky-547-vorozhykh-vluchan,Conflict
147994.0,Ukraine,UKR,47.583801,35.357948,"[47.583801, 35.357948]",Recommended figure,Conflict,total,2,2024-05-08 00:00:00,2024-05-08 00:00:00,2024-05-08 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/politseiski-evakuiuvaly-zi-stepnohirska-na-zaporizhzhi-litniu-paru-z-domashnimy-uliublentsiamy,"Stepnohirsk, Vasylivka Raion, Zaporizhia Oblast, Ukraine","47.583801, 35.357948",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-05-15T09:57:21.185723Z,"Ukraine: 2 displacements (evacuated), 08 May - 08 May. According to the National Police of Ukraine, 2 people were evacuated from Stepnohirsk (Zaporizhia Oblast) on May 8 due to military operations.",https://www.npu.gov.ua/news/politseiski-evakuiuvaly-zi-stepnohirska-na-zaporizhzhi-litniu-paru-z-domashnimy-uliublentsiamy,Conflict
